PANTONE Matte
523	PANTONE 427 M	85.804	-0.395	-4.888
524	PANTONE 428 M	80.965	-0.722	-5.441
525	PANTONE 429 M	70.430	-1.084	-6.162
526	PANTONE 430 M	59.394	-1.559	-7.051
527	PANTONE 431 M	47.569	-1.774	-7.348
528	PANTONE 432 M	35.777	-1.592	-7.000
529	PANTONE 433 M	22.565	-0.087	-5.034
530	PANTONE 434 M	87.597	2.829	-3.525
531	PANTONE 435 M	79.517	4.743	-3.124
532	PANTONE 436 M	72.568	5.982	-3.072
533	PANTONE 437 M	50.699	7.799	-1.557
534	PANTONE 438 M	36.829	6.890	-0.188
535	PANTONE 439 M	32.166	5.608	0.855
536	PANTONE 440 M	28.146	3.578	1.500
537	PANTONE 441 M	86.305	-3.048	-3.754
538	PANTONE 442 M	77.007	-4.040	-4.128
539	PANTONE 443 M	68.718	-4.135	-4.440
540	PANTONE 444 M	57.264	-4.709	-4.461
541	PANTONE 445 M	40.710	-3.538	-4.121
542	PANTONE 446 M	34.629	-3.067	-2.048
543	PANTONE 447 M	31.614	-1.724	0.068
544	PANTONE Warm Gray 1 M	91.072	1.334	-2.251
545	PANTONE Warm Gray 2 M	88.352	1.602	-1.800
546	PANTONE Warm Gray 3 M	82.686	2.050	-0.505
547	PANTONE Warm Gray 4 M	74.486	2.562	1.223
548	PANTONE Warm Gray 5 M	71.006	2.783	1.500
